Year,Movie,URL
1985,Babu,https://en.wikipedia.org/wiki/Babu_(1985_film)
1985,Bhago Bhut Aaya,https://en.wikipedia.org/wiki/Bhago_Bhut_Aaya
1985,Damul,https://en.wikipedia.org/wiki/Damul
1985,Debshishu,https://en.wikipedia.org/wiki/Debshishu
1985,Ek Chitthi Pyar Bhari,https://en.wikipedia.org/wiki/Ek_Chitthi_Pyar_Bhari
1985,Ghar Dwaar,https://en.wikipedia.org/wiki/Ghar_Dwaar
1985,Jaago,https://en.wikipedia.org/wiki/Jaago_(1985_film)
1985,Jaanoo,https://en.wikipedia.org/wiki/Jaanoo
1985,Janam,https://en.wikipedia.org/wiki/Janam_(1985_film)
1985,Kala Suraj,https://en.wikipedia.org/wiki/Kala_Suraj
1985,Khamosh,https://en.wikipedia.org/wiki/Khamosh
1985,Maa Kasam,https://en.wikipedia.org/wiki/Maa_Kasam_(1985_film)
1985,Massey Sahib,https://en.wikipedia.org/wiki/Massey_Sahib
1985,Mati Manas,https://en.wikipedia.org/wiki/Mati_Manas
1985,Mera Damad,https://en.wikipedia.org/wiki/Mera_Damad
1985,Nasoor,https://en.wikipedia.org/wiki/Nasoor
1985,Ram Teri Ganga Maili,https://en.wikipedia.org/wiki/Ram_Teri_Ganga_Maili
1985,Rao Saheb,https://en.wikipedia.org/wiki/Rao_Saheb_(film)
1985,Rehguzar,https://en.wikipedia.org/wiki/Rehguzar
1985,Saamri,https://en.wikipedia.org/wiki/Saamri
1985,Trikal,https://en.wikipedia.org/wiki/Trikal
1986,Ek Aur Sikander,https://en.wikipedia.org/wiki/Ek_Aur_Sikander
1986,Genesis,https://en.wikipedia.org/wiki/Genesis_(1986_film)
1986,Ek Ruka Hua Faisla,https://en.wikipedia.org/wiki/Ek_Ruka_Hua_Faisla
1986,Khel Mohabbat Ka,https://en.wikipedia.org/wiki/Khel_Mohabbat_Ka
1986,Kaanch Ki Deewar,https://en.wikipedia.org/wiki/Kaanch_Ki_Deewar
1986,Krishna-Krishna,https://en.wikipedia.org/wiki/Krishna-Krishna
1986,Maati Balidan Ki,https://en.wikipedia.org/wiki/Maati_Balidan_Ki
1986,Manav Hatya,https://en.wikipedia.org/wiki/Manav_Hatya
1986,Mere Saath Chal,https://en.wikipedia.org/wiki/Mere_Saath_Chal
1986,Mazloom,https://en.wikipedia.org/wiki/Mazloom
1986,Naache Mayuri,https://en.wikipedia.org/wiki/Naache_Mayuri
1986,Musafir,https://en.wikipedia.org/wiki/Musafir_(1986_film)
1986,New Delhi Times,https://en.wikipedia.org/wiki/New_Delhi_Times_(film)
1986,Nasihat,https://en.wikipedia.org/wiki/Nasihat
1986,Pyaar Ke Do Pal,https://en.wikipedia.org/wiki/Pyaar_Ke_Do_Pal
1986,Pyar Kiya Hai Pyar Karenge,https://en.wikipedia.org/wiki/Pyar_Kiya_Hai_Pyar_Karenge
1986,Aadamkhor,https://en.wikipedia.org/wiki/Aadamkhor
1986,Amma,https://en.wikipedia.org/wiki/Amma_(1986_film)
1986,Adhikar,https://en.wikipedia.org/wiki/Adhikar_(1986_film)
1986,Ankush,https://en.wikipedia.org/wiki/Ankush_(1986_film)
1986,Andheri Raat Mein Diya Tere Haath Mein,https://en.wikipedia.org/wiki/Andheri_Raat_Mein_Diya_Tere_Haath_Mein
1986,Asli Naqli,https://en.wikipedia.org/wiki/Asli_Naqli
1986,Congregation,https://en.wikipedia.org/wiki/Congregation_(film)
1986,Qatil Aur Ashiq,https://en.wikipedia.org/wiki/Qatil_Aur_Ashiq
1986,Qatl,https://en.wikipedia.org/wiki/Qatl
1986,Shatru,https://en.wikipedia.org/wiki/Shatru_(1986_film)
1986,Tahkhana,https://en.wikipedia.org/wiki/Tahkhana
1986,Tan-Badan,https://en.wikipedia.org/wiki/Tan-Badan
1986,Vikram Vetal,https://en.wikipedia.org/wiki/Vikram_Vetal
1987,Dadagiri,https://en.wikipedia.org/wiki/Dadagiri_(film)
1987,Besahara,https://en.wikipedia.org/wiki/Besahara
1987,Insaaf,https://en.wikipedia.org/wiki/Insaaf_(1987_film)
1987,Khooni Darinda,https://en.wikipedia.org/wiki/Khooni_Darinda
1987,Khooni Mahal,https://en.wikipedia.org/wiki/Khooni_Mahal
1987,Loha,https://en.wikipedia.org/wiki/Loha_(1987_film)
1987,Mirch Masala,https://en.wikipedia.org/wiki/Mirch_Masala
1987,Parivaar,https://en.wikipedia.org/wiki/Parivaar_(1987_film)
1987,Pratighaat,https://en.wikipedia.org/wiki/Pratighaat_(1987_film)
1987,Superman,https://en.wikipedia.org/wiki/Superman_(1987_film)
1987,Susman,https://en.wikipedia.org/wiki/Susman_(film)
1987,Yeh Woh Manzil To Nahin,https://en.wikipedia.org/wiki/Yeh_Woh_Manzil_To_Nahin
1987,Pratighaat,https://en.wikipedia.org/wiki/Pratighaat
1987,Zevar,https://en.wikipedia.org/wiki/Zevar
1988,Aaj Ke Angaare,https://en.wikipedia.org/wiki/Aaj_Ke_Angaare
1988,Aaj Ka Robin Hood,https://en.wikipedia.org/wiki/Aaj_Ka_Robin_Hood
1988,Aag Ke Sholay,https://en.wikipedia.org/wiki/Aag_Ke_Sholay
1988,Akarshan,https://en.wikipedia.org/wiki/Akarshan
1988,Andha Yudh,https://en.wikipedia.org/wiki/Andha_Yudh
1988,Bahaar,https://en.wikipedia.org/wiki/Bahaar
1988,Charnon Ki Saugandh,https://en.wikipedia.org/wiki/Charnon_Ki_Saugandh
1988,Ek Aadmi,https://en.wikipedia.org/wiki/Ek_Aadmi
1988,Halla Gulla,https://en.wikipedia.org/wiki/Halla_Gulla
1988,Hamara Khandaan,https://en.wikipedia.org/wiki/Hamara_Khandaan
1988,Kabrastan,https://en.wikipedia.org/wiki/Kabrastan
1988,Khoon Bhari Maang,https://en.wikipedia.org/wiki/Khoon_Bhari_Maang
1990,Aandhiyan,https://en.wikipedia.org/wiki/Aandhiyan
1990,Amavas Ki Raat,https://en.wikipedia.org/wiki/Amavas_Ki_Raat
1990,College Girl,https://en.wikipedia.org/wiki/College_Girl_(1990_film)
1990,Disha,https://en.wikipedia.org/wiki/Disha_(film)
1990,Ek Doctor Ki Maut,https://en.wikipedia.org/wiki/Ek_Doctor_Ki_Maut
1990,Ek Ghar,https://en.wikipedia.org/wiki/Ek_Ghar
1990,Jungle Love,https://en.wikipedia.org/wiki/Jungle_Love_(film)
1990,Kaarnama,https://en.wikipedia.org/wiki/Kaarnama
1990,Kafan,https://en.wikipedia.org/wiki/Kafan
1990,Kali Ganga,https://en.wikipedia.org/wiki/Kali_Ganga
1990,Khatarnaak,https://en.wikipedia.org/wiki/Khatarnaak
1990,Pyar Ka Karz,https://en.wikipedia.org/wiki/Pyar_Ka_Karz
1990,Pratibandh,https://en.wikipedia.org/wiki/Pratibandh
1990,Pyar Ke Naam Qurbaan,https://en.wikipedia.org/wiki/Pyar_Ke_Naam_Qurbaan
1990,Shaitani Ilaaka,https://en.wikipedia.org/wiki/Shaitani_Ilaaka
1998,Dand Nayak,https://en.wikipedia.org/wiki/Dand_Nayak
1998,Devta,https://en.wikipedia.org/wiki/Devta_(1998_film)
1998,Deewana Hoon Pagal Nahi,https://en.wikipedia.org/wiki/Deewana_Hoon_Pagal_Nahi
1998,Ek Tha Dil Ek Thi Dhadkan,https://en.wikipedia.org/wiki/Ek_Tha_Dil_Ek_Thi_Dhadkan
1998,Ghar Bazar,https://en.wikipedia.org/wiki/Ghar_Bazar
1998,Ehsaas is Tarah,https://en.wikipedia.org/wiki/Ehsaas_is_Tarah
1998,Hatya Kaand,https://en.wikipedia.org/wiki/Hatya_Kaand
1998,Hazaar Chaurasi Ki Maa,https://en.wikipedia.org/wiki/Hazaar_Chaurasi_Ki_Maa
1998,Hatyara,https://en.wikipedia.org/wiki/Hatyara_(1998_film)
1998,Hyderabad Blues,https://en.wikipedia.org/wiki/Hyderabad_Blues
1998,Khote Sikkey,https://en.wikipedia.org/wiki/Khote_Sikkey
1998,Laash,https://en.wikipedia.org/wiki/Laash
1998,Khofnak Mahal,https://en.wikipedia.org/wiki/Khofnak_Mahal
1998,Mafia Raaj,https://en.wikipedia.org/wiki/Mafia_Raaj
1998,Mard,https://en.wikipedia.org/wiki/Mard_(1998_film)
1998,Mere Do Anmol Ratan,https://en.wikipedia.org/wiki/Mere_Do_Anmol_Ratan
1998,Military Raaj,https://en.wikipedia.org/wiki/Military_Raaj
1998,Mohabbat Aur Jung,https://en.wikipedia.org/wiki/Mohabbat_Aur_Jung
1998,Pyasi Aatma,https://en.wikipedia.org/wiki/Pyasi_Aatma
1998,Saaz,https://en.wikipedia.org/wiki/Saaz_(film)
1998,Sar Utha Ke Jiyo,https://en.wikipedia.org/wiki/Sar_Utha_Ke_Jiyo
1998,Train To Pakistan,https://en.wikipedia.org/wiki/Train_to_Pakistan_(film)
1998,Zor,https://en.wikipedia.org/wiki/Zor_(film)
1998,Zulm-O-Sitam,https://en.wikipedia.org/wiki/Zulm-O-Sitam
1999,Aaag Hi Aag,https://en.wikipedia.org/wiki/Aaag_Hi_Aag
1999,Benaam,https://en.wikipedia.org/wiki/Benaam_(1999_film)
1999,Bhoot Ka Darr,https://en.wikipedia.org/wiki/Bhoot_Ka_Darr
1999,Chudail No. 1,https://en.wikipedia.org/wiki/Chudail_No._1
1999,Dahek,https://en.wikipedia.org/wiki/Dahek
1999,Dil Kya Kare,https://en.wikipedia.org/wiki/Dil_Kya_Kare
1999,Dubashi,https://en.wikipedia.org/wiki/Dubashi
1999,Ganga Ki Kasam,https://en.wikipedia.org/wiki/Ganga_Ki_Kasam_(1999_film)
1999,Hu Tu Tu,https://en.wikipedia.org/wiki/Hu_Tu_Tu
1999,Jahan Tum Le Chalo,https://en.wikipedia.org/wiki/Jahan_Tum_Le_Chalo
1999,Kaala Samrajya,https://en.wikipedia.org/wiki/Kaala_Samrajya
1999,Kachche Dhaage,https://en.wikipedia.org/wiki/Kachche_Dhaage
1999,Kaun?,https://en.wikipedia.org/wiki/Kaun%3F
1999,Khooni Ilaaka:The Prohibited Area,https://en.wikipedia.org/wiki/Khooni_Ilaaka:The_Prohibited_Area
1999,Khoonkar Darinde,https://en.wikipedia.org/wiki/Khoonkar_Darinde
1999,Khopdi: The Skull,https://en.wikipedia.org/wiki/Khopdi:_The_Skull
1999,Kohram,https://en.wikipedia.org/wiki/Kohram
1999,Last Train to Mahakali,https://en.wikipedia.org/wiki/Last_Train_to_Mahakali
1999,Lohpurush,https://en.wikipedia.org/wiki/Lohpurush
1999,Maa Kasam,https://en.wikipedia.org/wiki/Maa_Kasam_(1999_film)
1999,Munnibai,https://en.wikipedia.org/wiki/Munnibai
1999,Murdaa Ghar,https://en.wikipedia.org/wiki/Murdaa_Ghar
1999,Naukar Ki Kameez,https://en.wikipedia.org/wiki/Naukar_Ki_Kameez
1999,Nyaydaata,https://en.wikipedia.org/wiki/Nyaydaata
1999,Phool Aur Aag,https://en.wikipedia.org/wiki/Phool_Aur_Aag
1999,Safari,https://en.wikipedia.org/wiki/Safari_(1999_film)
1999,Samar,https://en.wikipedia.org/wiki/Samar_(1999_film)
1999,Sanyasi Mera Naam,https://en.wikipedia.org/wiki/Sanyasi_Mera_Naam
1999,Sautela,https://en.wikipedia.org/wiki/Sautela
1999,Shaheed Udham Singh,https://en.wikipedia.org/wiki/Shaheed_Udham_Singh_(film)
1999,Shool,https://en.wikipedia.org/wiki/Shool
1999,Zulmi,https://en.wikipedia.org/wiki/Zulmi
2000,Aaj Ka Ravan,https://en.wikipedia.org/wiki/Aaj_Ka_Ravan
2000,Mohan Bhakri,https://en.wikipedia.org/wiki/Mohan_Bhakri
2000,Astitva,https://en.wikipedia.org/wiki/Astitva
2000,Bawandar,https://en.wikipedia.org/wiki/Bawandar
2000,Billa No. 786,https://en.wikipedia.org/wiki/Billa_No._786
2000,Champion,https://en.wikipedia.org/wiki/Champion_(2000_film)
2000,Hari-Bhari,https://en.wikipedia.org/wiki/Hari-Bhari
2000,Kabrastan,https://en.wikipedia.org/wiki/Kabrastan
2000,Kairee,https://en.wikipedia.org/wiki/Kairee
2000,Pandavas: The Five Warriors,https://en.wikipedia.org/wiki/Pandavas:_The_Five_Warriors
2000,Sultaan,https://en.wikipedia.org/wiki/Sultaan
2001,Ajnabee,https://en.wikipedia.org/wiki/Ajnabee_(2001_film)
2001,Bas Itna Sa Khwaab Hai,https://en.wikipedia.org/wiki/Bas_Itna_Sa_Khwaab_Hai
2001,Chandni Bar,https://en.wikipedia.org/wiki/Chandni_Bar
2001,Daman,https://en.wikipedia.org/wiki/Daman_(2001_film)
2001,Dattak,https://en.wikipedia.org/wiki/Dattak
2001,Dil Ne Phir Yaad Kiya,https://en.wikipedia.org/wiki/Dil_Ne_Phir_Yaad_Kiya_(2001_film)
2001,Ehsaas: The Feeling,https://en.wikipedia.org/wiki/Ehsaas:_The_Feeling
2001,Kuch Khatti Kuch Meethi,https://en.wikipedia.org/wiki/Kuch_Khatti_Kuch_Meethi
2001,Love You Hamesha,https://en.wikipedia.org/wiki/Love_You_Hamesha
2001,Maya,https://en.wikipedia.org/wiki/Maya_(2001_film)
2001,Monsoon Wedding,https://en.wikipedia.org/wiki/Monsoon_Wedding
2001,Paagalpan,https://en.wikipedia.org/wiki/Paagalpan
2001,Tamboo Mein Bamoo,https://en.wikipedia.org/wiki/Tamboo_Mein_Bamoo
2002,Baaja,https://en.wikipedia.org/wiki/Baaja
2002,Bollywood Queen,https://en.wikipedia.org/wiki/Bollywood_Queen
2002,Bomb the System,https://en.wikipedia.org/wiki/Bomb_the_System
2002,Chor Machaaye Shor,https://en.wikipedia.org/wiki/Chor_Machaaye_Shor
2002,Deewangee,https://en.wikipedia.org/wiki/Deewangee
2002,Ek Chhotisi Love Story,https://en.wikipedia.org/wiki/Ek_Chhotisi_Love_Story
2002,Encounter: The Killing,https://en.wikipedia.org/wiki/Encounter:_The_Killing
2002,Ghaav: The Wound,https://en.wikipedia.org/wiki/Ghaav:_The_Wound
2002,Hum Kisise Kum Nahin,https://en.wikipedia.org/wiki/Hum_Kisise_Kum_Nahin_(2002_film)
2002,Jang Aur Aman,https://en.wikipedia.org/wiki/Jang_Aur_Aman
2002,Kabhie Tum Kabhie Hum,https://en.wikipedia.org/wiki/Kabhie_Tum_Kabhie_Hum
2002,Koi Mere Dil Se Poochhe,https://en.wikipedia.org/wiki/Koi_Mere_Dil_Se_Poochhe
2002,Makdee,https://en.wikipedia.org/wiki/Makdee
2002,Mere Yaar Ki Shaadi Hai,https://en.wikipedia.org/wiki/Mere_Yaar_Ki_Shaadi_Hai
2002,Mulaqaat,https://en.wikipedia.org/wiki/Mulaqaat
2002,Nishad,https://en.wikipedia.org/wiki/Nishad_(2002_film)
2002,Shaheed-E-Azam,https://en.wikipedia.org/wiki/Shaheed-E-Azam
2002,Shararat,https://en.wikipedia.org/wiki/Shararat_(2002_film)
2002,Yeh Kaisi Mohabbat,https://en.wikipedia.org/wiki/Yeh_Kaisi_Mohabbat
2002,Yeh Kya Ho Raha Hai?,https://en.wikipedia.org/wiki/Yeh_Kya_Ho_Raha_Hai%3F
2002,Yeh Mohabbat Hai,https://en.wikipedia.org/wiki/Yeh_Mohabbat_Hai
2002,Zindagi Khoobsoorat Hai,https://en.wikipedia.org/wiki/Zindagi_Khoobsoorat_Hai
2003,Aaj Ka Andha Kanoon,https://en.wikipedia.org/wiki/Aaj_Ka_Andha_Kanoon
2003,88 Antop Hill,https://en.wikipedia.org/wiki/88_Antop_Hill
2003,3 Deewarein,https://en.wikipedia.org/wiki/3_Deewarein
2003,Bas Yun Hi,https://en.wikipedia.org/wiki/Bas_Yun_Hi
2003,Basti,https://en.wikipedia.org/wiki/Basti_(film)
2003,Darna Mana Hai,https://en.wikipedia.org/wiki/Darna_Mana_Hai
2003,Dum,https://en.wikipedia.org/wiki/Dum_(2003_Hindi_film)
2003,Ek Alag Mausam,https://en.wikipedia.org/wiki/Ek_Alag_Mausam
2003,Ek Din 24 Ghante,https://en.wikipedia.org/wiki/Ek_Din_24_Ghante
2003,Final Solution,https://en.wikipedia.org/wiki/Final_Solution_(2003_film)
2003,Hawa,https://en.wikipedia.org/wiki/Hawa_(2003_film)
2003,Jajantaram Mamantaram,https://en.wikipedia.org/wiki/Jajantaram_Mamantaram
2003,Janasheen,https://en.wikipedia.org/wiki/Janasheen
2003,Jodi Kya Banayi Wah Wah Ramji,https://en.wikipedia.org/wiki/Jodi_Kya_Banayi_Wah_Wah_Ramji
2003,Joggers Park,https://en.wikipedia.org/wiki/Joggers%27_Park_(film)
2003,Kagaar: Life on the Edge,https://en.wikipedia.org/wiki/Kagaar:_Life_on_the_Edge
2003,Kash Aap Hamare Hote,https://en.wikipedia.org/wiki/Kash_Aap_Hamare_Hote
2003,Khel – No Ordinary Game,https://en.wikipedia.org/wiki/Khel_%E2%80%93_No_Ordinary_Game
2003,Love at Times Square,https://en.wikipedia.org/wiki/Love_at_Times_Square
2003,Main Madhuri Dixit Banna Chahti Hoon,https://en.wikipedia.org/wiki/Main_Madhuri_Dixit_Banna_Chahti_Hoon
2003,Mumbai Matinee,https://en.wikipedia.org/wiki/Mumbai_Matinee
2003,Nayee Padosan,https://en.wikipedia.org/wiki/Nayee_Padosan
2003,Oops!,https://en.wikipedia.org/wiki/Oops!_(film)
2003,Paap,https://en.wikipedia.org/wiki/Paap
2003,The Pink Mirror,https://en.wikipedia.org/wiki/The_Pink_Mirror_(2003_film)
2003,Praan Jaye Par Shaan Na Jaye,https://en.wikipedia.org/wiki/Praan_Jaye_Par_Shaan_Na_Jaye
2003,Raghu Romeo,https://en.wikipedia.org/wiki/Raghu_Romeo
2003,"Right Here, Right Now","https://en.wikipedia.org/wiki/Right_Here,_Right_Now_(film)"
2003,Rules: Pyaar Ka Superhit Formula,https://en.wikipedia.org/wiki/Rules:_Pyaar_Ka_Superhit_Formula
2003,Samay: When Time Strikes,https://en.wikipedia.org/wiki/Samay:_When_Time_Strikes
2003,Satta,https://en.wikipedia.org/wiki/Satta_(2003_film)
2003,Talaash: The Hunt Begins...,https://en.wikipedia.org/wiki/Talaash:_The_Hunt_Begins...
2004,Aan: Men at Work,https://en.wikipedia.org/wiki/Aan:_Men_at_Work
2004,Ab Tak Chappan,https://en.wikipedia.org/wiki/Ab_Tak_Chappan
2004,Ab... Bas!,https://en.wikipedia.org/wiki/Ab..._Bas!
2004,AK-47,https://en.wikipedia.org/wiki/AK-47_(2004_film)
2004,Bhola in Bollywood,https://en.wikipedia.org/wiki/Bhola_in_Bollywood
2004,Charas,https://en.wikipedia.org/wiki/Charas_(2004_film)
2004,Dobara,https://en.wikipedia.org/wiki/Dobara
2004,Hava Aney Dey,https://en.wikipedia.org/wiki/Hava_Aney_Dey
2004,Hawas,https://en.wikipedia.org/wiki/Hawas_(2004_film)
2004,I Proud to Be an Indian,https://en.wikipedia.org/wiki/I_Proud_to_Be_an_Indian
2004,Hyderabad Blues 2,https://en.wikipedia.org/wiki/Hyderabad_Blues_2
2004,Inteqam: The Perfect Game,https://en.wikipedia.org/wiki/Inteqam:_The_Perfect_Game
2004,Jaago,https://en.wikipedia.org/wiki/Jaago_(2004_film)
2004,Kaya Taran,https://en.wikipedia.org/wiki/Kaya_Taran
2004,Khamosh Pani,https://en.wikipedia.org/wiki/Khamosh_Pani
2004,King of Bollywood,https://en.wikipedia.org/wiki/King_of_Bollywood
2004,Kismat,https://en.wikipedia.org/wiki/Kismat_(2004_film)
2004,Kyun! Ho Gaya Na...,https://en.wikipedia.org/wiki/Kyun!_Ho_Gaya_Na...
2004,Madhoshi,https://en.wikipedia.org/wiki/Madhoshi
2004,Meenaxi: A Tale of Three Cities,https://en.wikipedia.org/wiki/Meenaxi:_A_Tale_of_Three_Cities
2004,Mysteries Shaque,https://en.wikipedia.org/wiki/Mysteries_Shaque
2004,Phir Milenge,https://en.wikipedia.org/wiki/Phir_Milenge_(2004_film)
2004,Stop!,https://en.wikipedia.org/wiki/Stop!_(film)
2004,Swades,https://en.wikipedia.org/wiki/Swades
2004,Tauba Tauba,https://en.wikipedia.org/wiki/Tauba_Tauba
2004,Uuf Kya Jaadoo Mohabbat Hai,https://en.wikipedia.org/wiki/Uuf_Kya_Jaadoo_Mohabbat_Hai
2004,Vaastu Shastra,https://en.wikipedia.org/wiki/Vaastu_Shastra_(film)
2004,Ek Hasina Thi,https://en.wikipedia.org/wiki/Ek_Hasina_Thi_(film)
2004,Maqbool,https://en.wikipedia.org/wiki/Maqbool
2005,Classic – Dance of Love,https://en.wikipedia.org/wiki/Classic_%E2%80%93_Dance_of_Love
2005,My Brother... Nikhil,https://en.wikipedia.org/wiki/My_Brother..._Nikhil
2005,Hazaaron Khwaishein Aisi,https://en.wikipedia.org/wiki/Hazaaron_Khwaishein_Aisi
2005,Naina,https://en.wikipedia.org/wiki/Naina_(2005_film)
2005,D,https://en.wikipedia.org/wiki/D_(film)
2005,Double Cross - Ek Dhoka,https://en.wikipedia.org/wiki/Double_Cross_(2005_film)
2005,Bhagmati,https://en.wikipedia.org/wiki/Bhagmati_(2005_film)
2005,Mumbai Godfather,https://en.wikipedia.org/wiki/Mumbai_Godfather
2005,"Main, Meri Patni Aur Woh","https://en.wikipedia.org/wiki/Main,_Meri_Patni_Aur_Woh"
2005,Maine Gandhi Ko Nahin Mara,https://en.wikipedia.org/wiki/Maine_Gandhi_Ko_Nahin_Mara
2005,Hanuman,https://en.wikipedia.org/wiki/Hanuman_(2005_film)
2005,Anjaane,https://en.wikipedia.org/wiki/Anjaane_(2005_film)
2006,Devaki,https://en.wikipedia.org/wiki/Devaki_(2005_film)
2006,Zinda,https://en.wikipedia.org/wiki/Zinda_(film)
2006,Aksar,https://en.wikipedia.org/wiki/Aksar
2006,Suneel Darshan,https://en.wikipedia.org/wiki/Suneel_Darshan
2006,Holiday,https://en.wikipedia.org/wiki/Holiday_(2006_film)
2006,Chingaari,https://en.wikipedia.org/wiki/Chingaari
2006,Humko Tumse Pyaar Hai,https://en.wikipedia.org/wiki/Humko_Tumse_Pyaar_Hai
2006,Jigyaasa,https://en.wikipedia.org/wiki/Jigyaasa
2006,Umar,https://en.wikipedia.org/wiki/Umar_(film)
2006,Being Cyrus,https://en.wikipedia.org/wiki/Being_Cyrus
2006,Banaras,https://en.wikipedia.org/wiki/Banaras_(2006_film)
2006,Pyare Mohan,https://en.wikipedia.org/wiki/Pyare_Mohan
2006,Darna Zaroori Hai,https://en.wikipedia.org/wiki/Darna_Zaroori_Hai
2006,Aatma,https://en.wikipedia.org/wiki/Aatma_(2006_film)
2006,Love Ke Chakkar Mein,https://en.wikipedia.org/wiki/Love_Ke_Chakkar_Mein
2006,Alag,https://en.wikipedia.org/wiki/Alag
2006,The Killer,https://en.wikipedia.org/wiki/The_Killer_(2006_film)
2006,Ahista Ahista,https://en.wikipedia.org/wiki/Ahista_Ahista_(2006_film)
2006,Dil Diya Hai,https://en.wikipedia.org/wiki/Dil_Diya_Hai
2006,Krishna,https://en.wikipedia.org/wiki/Krishna_(2006_film)
2006,Bhoot Unkle,https://en.wikipedia.org/wiki/Bhoot_Unkle
2006,K. Ravi Shankar,https://en.wikipedia.org/wiki/K._Ravi_Shankar
2006,Utthaan,https://en.wikipedia.org/wiki/Utthaan
2007,Traffic Signal,https://en.wikipedia.org/wiki/Traffic_Signal_(film)
2007,Amrit Sagar,https://en.wikipedia.org/wiki/Amrit_Sagar
2007,My Bollywood Bride,https://en.wikipedia.org/wiki/My_Bollywood_Bride
2007,Delhii Heights,https://en.wikipedia.org/wiki/Delhii_Heights
2007,Shakal,https://en.wikipedia.org/wiki/Shakalaka_Boom_Boom
2007,Big Brother,https://en.wikipedia.org/wiki/Big_Brother_(2007_film)
2007,Yatra,https://en.wikipedia.org/wiki/Yatra_(2007_film)
2007,Ek Chalis Ki Last Local,https://en.wikipedia.org/wiki/Ek_Chalis_Ki_Last_Local
2007,Cheeni Kum,https://en.wikipedia.org/wiki/Cheeni_Kum
2007,Dharm,https://en.wikipedia.org/wiki/Dharm_(film)
2007,Naqaab,https://en.wikipedia.org/wiki/Naqaab_(2007_film)
2007,Cash,https://en.wikipedia.org/wiki/Cash_(2007_film)
2007,Ammtoje Mann,https://en.wikipedia.org/wiki/Ammtoje_Mann
2007,Buddha Mar Gaya,https://en.wikipedia.org/wiki/Buddha_Mar_Gaya
2007,Heyy Babyy,https://en.wikipedia.org/wiki/Heyy_Babyy
2007,Chhodon Naa Yaar,https://en.wikipedia.org/wiki/Chhodon_Naa_Yaar
2007,Speed,https://en.wikipedia.org/wiki/Speed_(2007_film)
2007,Bal Ganesh,https://en.wikipedia.org/wiki/Bal_Ganesh
2008,Humne Jeena Seekh Liya,https://en.wikipedia.org/wiki/Humne_Jeena_Seekh_Liya
2008,Halla Bol,https://en.wikipedia.org/wiki/Halla_Bol
2008,Rama Rama Kya Hai Dramaa?,https://en.wikipedia.org/wiki/Rama_Rama_Kya_Hai_Dramaa%3F
2008,One Two Three,https://en.wikipedia.org/wiki/One_Two_Three
2008,Shaurya,https://en.wikipedia.org/wiki/Shaurya
2008,Krazzy 4,https://en.wikipedia.org/wiki/Krazzy_4
2008,Jimmy,https://en.wikipedia.org/wiki/Jimmy_(2008_film)
2008,Jannat,https://en.wikipedia.org/wiki/Jannat_(2008_film)
2008,Dhoom Dadakka,https://en.wikipedia.org/wiki/Dhoom_Dadakka
2008,Woodstock Villa,https://en.wikipedia.org/wiki/Woodstock_Villa
2008,Ugly Aur Pagli,https://en.wikipedia.org/wiki/Ugly_Aur_Pagli
2008,Good Luck!,https://en.wikipedia.org/wiki/Good_Luck!
2008,Phoonk,https://en.wikipedia.org/wiki/Phoonk
2008,A Wednesday!,https://en.wikipedia.org/wiki/A_Wednesday!
2008,Rock On!!,https://en.wikipedia.org/wiki/Rock_On!!
2008,Hari Puttar: A Comedy of Terrors,https://en.wikipedia.org/wiki/Hari_Puttar:_A_Comedy_of_Terrors
2008,Hello,https://en.wikipedia.org/wiki/Hello_(2008_film)
2008,Golmaal Returns,https://en.wikipedia.org/wiki/Golmaal_Returns
2009,Luck by Chance,https://en.wikipedia.org/wiki/Luck_by_Chance
2009,Billu,https://en.wikipedia.org/wiki/Billu
2009,13B,https://en.wikipedia.org/wiki/Yavarum_Nalam
2009,Jai Veeru,https://en.wikipedia.org/wiki/Jai_Veeru
2009,Sikandar,https://en.wikipedia.org/wiki/Sikandar_(2009_film)
2009,99,https://en.wikipedia.org/wiki/99_(2009_film)
2009,Detective Naani,https://en.wikipedia.org/wiki/Detective_Naani
2009,"Three: Love, Lies, Betrayal","https://en.wikipedia.org/wiki/Three:_Love,_Lies,_Betrayal"
2009,Aagey Se Right,https://en.wikipedia.org/wiki/Aagey_Se_Right
2009,Do Knot Disturb,https://en.wikipedia.org/wiki/Do_Knot_Disturb
2009,All the Best: Fun Begins,https://en.wikipedia.org/wiki/All_the_Best:_Fun_Begins
2009,Bal Ganesh 2,https://en.wikipedia.org/wiki/Bal_Ganesh_2
2009,Ajab Prem Ki Ghazab Kahani,https://en.wikipedia.org/wiki/Ajab_Prem_Ki_Ghazab_Kahani
2009,Tum Mile,https://en.wikipedia.org/wiki/Tum_Mile
2009,De Dana Dan,https://en.wikipedia.org/wiki/De_Dana_Dan
2009,"Raat Gayi, Baat Gayi?","https://en.wikipedia.org/wiki/Raat_Gayi,_Baat_Gayi%3F"
2009,Accident on Hill Road,https://en.wikipedia.org/wiki/Accident_on_Hill_Road
2010,Chance Pe Dance,https://en.wikipedia.org/wiki/Chance_Pe_Dance
2010,Veer,https://en.wikipedia.org/wiki/Veer_(2010_film)
2010,The Hangman,https://en.wikipedia.org/wiki/The_Hangman_(2010_film)
2010,Chandan Arora,https://en.wikipedia.org/wiki/Chandan_Arora
